Sqrt(A) (m),Rn,t (cm),Dmax (mm)
18,0.18,11,6.198
2,0.19,11,0.029
3,0.19,11,0.077
4,0.19,11,0.154
5,0.19,11,0.262
6,0.19,11,0.405
7,0.19,11,0.584
8,0.19,11,0.803
9,0.19,11,1.063
10,0.19,11,1.367
11,0.19,11,1.719
12,0.19,11,2.121
13,0.19,11,2.576
14,0.19,11,3.087
15,0.19,11,3.658
16,0.19,11,4.292
17,0.19,11,4.993
18,0.19,11,5.763
2,0.2,11,0.027
3,0.2,11,0.072
4,0.2,11,0.143
5,0.2,11,0.244
6,0.2,11,0.376
7,0.2,11,0.543
8,0.2,11,0.746
9,0.2,11,0.988
10,0.2,11,1.272
11,0.2,11,1.599
12,0.2,11,1.974
13,0.2,11,2.399
14,0.2,11,2.877
15,0.2,11,3.412
16,0.2,11,4.006
17,0.2,11,4.663
18,0.2,11,5.386
2,0.21,11,0.026
3,0.21,11,0.067
4,0.21,11,0.134
5,0.21,11,0.228
6,0.21,11,0.351
7,0.21,11,0.507
8,0.21,11,0.697
9,0.21,11,0.923
10,0.21,11,1.188
11,0.21,11,1.495
12,0.21,11,1.846
13,0.21,11,2.245
14,0.21,11,2.694
15,0.21,11,3.197
16,0.21,11,3.756
17,0.21,11,4.375
18,0.21,11,5.057
2,0.22,11,0.024
3,0.22,11,0.063
4,0.22,11,0.126
5,0.22,11,0.214
6,0.22,11,0.33
7,0.22,11,0.475
8,0.22,11,0.653
9,0.22,11,0.865
10,0.22,11,1.114
11,0.22,11,1.403
12,0.22,11,1.734
13,0.22,11,2.11
14,0.22,11,2.534
15,0.22,11,3.008
16,0.22,11,3.537
17,0.22,11,4.122
18,0.22,11,4.767
2,0.23,11,0.023
3,0.23,11,0.06
4,0.23,11,0.118
5,0.23,11,0.201
6,0.23,11,0.31
7,0.23,11,0.447
8,0.23,11,0.615
9,0.23,11,0.815
10,0.23,11,1.05
11,0.23,11,1.322
12,0.23,11,1.635
13,0.23,11,1.99
14,0.23,11,2.392
15,0.23,11,2.842
16,0.23,11,3.344
17,0.23,11,3.899
18,0.23,11,4.511
2,0.24,11,0.021
3,0.24,11,0.056
4,0.24,11,0.112
5,0.24,11,0.19
6,0.24,11,0.293
7,0.24,11,0.423
8,0.24,11,0.581
9,0.24,11,0.77
10,0.24,11,0.992
11,0.24,11,1.25
12,0.24,11,1.547
13,0.24,11,1.885
14,0.24,11,2.266
15,0.24,11,2.694
16,0.24,11,3.172
17,0.24,11,3.701
18,0.24,11,4.283
2,0.25,11,0.02
3,0.25,11,0.054
4,0.25,11,0.106
5,0.25,11,0.18
6,0.25,11,0.278
7,0.25,11,0.4
8,0.25,11,0.55
9,0.25,11,0.73
10,0.25,11,0.941
11,0.25,11,1.187
12,0.25,11,1.469
13,0.25,11,1.791
14,0.25,11,2.155
15,0.25,11,2.563
16,0.25,11,3.018
17,0.25,11,3.523
18,0.25,11,4.08
2,0.26,11,0.019
3,0.26,11,0.051
4,0.26,11,0.101
5,0.26,11,0.171
6,0.26,11,0.264
7,0.26,11,0.381
8,0.26,11,0.523
9,0.26,11,0.694
10,0.26,11,0.895
11,0.26,11,1.13
12,0.26,11,1.399
13,0.26,11,1.707
14,0.26,11,2.055
15,0.26,11,2.445
16,0.26,11,2.881
17,0.26,11,3.365
18,0.26,11,3.897
2,0.27,11,0.019
3,0.27,11,0.049
4,0.27,11,0.096
5,0.27,11,0.164
6,0.27,11,0.252
7,0.27,11,0.363
8,0.27,11,0.499
9,0.27,11,0.662
10,0.27,11,0.854
11,0.27,11,1.078
12,0.27,11,1.337
13,0.27,11,1.631
14,0.27,11,1.965
15,0.27,11,2.339
16,0.27,11,2.758
17,0.27,11,3.222
18,0.27,11,3.733
2,0.28,11,0.018
3,0.28,11,0.047
4,0.28,11,0.092
5,0.28,11,0.156
6,0.28,11,0.241
7,0.28,11,0.347
8,0.28,11,0.477
9,0.28,11,0.633
10,0.28,11,0.818
11,0.28,11,1.032
12,0.28,11,1.28
13,0.28,11,1.563
14,0.28,11,1.884
15,0.28,11,2.244
16,0.28,11,2.646
17,0.28,11,3.092
18,0.28,11,3.584
2,0.29,11,0.017
3,0.29,11,0.045
4,0.29,11,0.088
5,0.29,11,0.15
6,0.29,11,0.231
7,0.29,11,0.332
8,0.29,11,0.457
9,0.29,11,0.607
10,0.29,11,0.784
11,0.29,11,0.991
12,0.29,11,1.229
13,0.29,11,1.502
14,0.29,11,1.811
15,0.29,11,2.158
16,0.29,11,2.545
17,0.29,11,2.975
18,0.29,11,3.449
2,0.3,11,0.016
3,0.3,11,0.043
4,0.3,11,0.085
5,0.3,11,0.144
6,0.3,11,0.222
7,0.3,11,0.319
8,0.3,11,0.439
9,0.3,11,0.584
10,0.3,11,0.754
11,0.3,11,0.953
12,0.3,11,1.183
13,0.3,11,1.446
14,0.3,11,1.744
15,0.3,11,2.079
16,0.3,11,2.454
17,0.3,11,2.869
18,0.3,11,3.327
2,0.31,11,0.016
3,0.31,11,0.042
4,0.31,11,0.082
5,0.31,11,0.139
6,0.31,11,0.213
7,0.31,11,0.307
8,0.31,11,0.423
9,0.31,11,0.562
10,0.31,11,0.727
11,0.31,11,0.919
12,0.31,11,1.142
13,0.31,11,1.396
14,0.31,11,1.684
15,0.31,11,2.008
16,0.31,11,2.37
17,0.31,11,2.772
18,0.31,11,3.215
2,0.32,11,0.015
3,0.32,11,0.04
4,0.32,11,0.079
5,0.32,11,0.134
6,0.32,11,0.206
7,0.32,11,0.297
8,0.32,11,0.408
9,0.32,11,0.543
10,0.32,11,0.702
11,0.32,11,0.888
12,0.32,11,1.104
13,0.32,11,1.35
14,0.32,11,1.629
15,0.32,11,1.943
16,0.32,11,2.294
17,0.32,11,2.683
18,0.32,11,3.112
2,0.33,11,0.015
3,0.33,11,0.039
4,0.33,11,0.077
5,0.33,11,0.129
6,0.33,11,0.199
7,0.33,11,0.287
8,0.33,11,0.395
9,0.33,11,0.525
10,0.33,11,0.68
11,0.33,11,0.86
12,0.33,11,1.069
13,0.33,11,1.308
14,0.33,11,1.579
15,0.33,11,1.884
16,0.33,11,2.224
17,0.33,11,2.602
18,0.33,11,3.018
2,0.34,11,0.014
3,0.34,11,0.038
4,0.34,11,0.074
5,0.34,11,0.125
6,0.34,11,0.193
7,0.34,11,0.278
8,0.34,11,0.383
9,0.34,11,0.509
10,0.34,11,0.659
11,0.34,11,0.834
12,0.34,11,1.037
13,0.34,11,1.269
14,0.34,11,1.533
15,0.34,11,1.829
16,0.34,11,2.16
17,0.34,11,2.527
18,0.34,11,2.932
2,0.35,11,0.014
3,0.35,11,0.037
4,0.35,11,0.072
5,0.35,11,0.122
6,0.35,11,0.187
7,0.35,11,0.27
8,0.35,11,0.372
9,0.35,11,0.494
10,0.35,11,0.64
11,0.35,11,0.811
12,0.35,11,1.008
13,0.35,11,1.234
14,0.35,11,1.491
15,0.35,11,1.779
16,0.35,11,2.101
17,0.35,11,2.459
18,0.35,11,2.852
2,0.36,11,0.014
3,0.36,11,0.036
4,0.36,11,0.07
5,0.36,11,0.118
6,0.36,11,0.182
7,0.36,11,0.262
8,0.36,11,0.361
9,0.36,11,0.481
10,0.36,11,0.623
11,0.36,11,0.789
12,0.36,11,0.982
13,0.36,11,1.202
14,0.36,11,1.452
15,0.36,11,1.733
16,0.36,11,2.047
17,0.36,11,2.395
18,0.36,11,2.779
2,0.37,11,0.013
3,0.37,11,0.035
4,0.37,11,0.068
5,0.37,11,0.115
6,0.37,11,0.177
7,0.37,11,0.255
8,0.37,11,0.352
9,0.37,11,0.469
10,0.37,11,0.607
11,0.37,11,0.769
12,0.37,11,0.957
13,0.37,11,1.172
14,0.37,11,1.416
15,0.37,11,1.691
16,0.37,11,1.997
17,0.37,11,2.337
18,0.37,11,2.712
2,0.38,11,0.013
3,0.38,11,0.034
4,0.38,11,0.067
5,0.38,11,0.112
6,0.38,11,0.173
7,0.38,11,0.249
8,0.38,11,0.343
9,0.38,11,0.457
10,0.38,11,0.593
11,0.38,11,0.751
12,0.38,11,0.935
13,0.38,11,1.145
14,0.38,11,1.384
15,0.38,11,1.652
16,0.38,11,1.951
17,0.38,11,2.283
18,0.38,11,2.649
2,0.39,11,0.013
3,0.39,11,0.033
4,0.39,11,0.065
5,0.39,11,0.11
6,0.39,11,0.169
7,0.39,11,0.243
8,0.39,11,0.336
9,0.39,11,0.447
10,0.39,11,0.579
11,0.39,11,0.735
12,0.39,11,0.914
13,0.39,11,1.12
14,0.39,11,1.353
15,0.39,11,1.616
16,0.39,11,1.909
17,0.39,11,2.234
18,0.39,11,2.591
2,0.4,11,0.013
3,0.4,11,0.032
4,0.4,11,0.064
5,0.4,11,0.107
6,0.4,11,0.165
7,0.4,11,0.238
8,0.4,11,0.328
9,0.4,11,0.437
10,0.4,11,0.567
11,0.4,11,0.719
12,0.4,11,0.895
13,0.4,11,1.097
14,0.4,11,1.326
15,0.4,11,1.583
16,0.4,11,1.87
17,0.4,11,2.188
18,0.4,11,2.538
2,0.1,11.5,0.066
3,0.1,11.5,0.193
4,0.1,11.5,0.393
5,0.1,11.5,0.673
6,0.1,11.5,1.04
7,0.1,11.5,1.504
8,0.1,11.5,2.07
9,0.1,11.5,2.745
10,0.1,11.5,3.534
11,0.1,11.5,4.44
12,0.1,11.5,5.468
13,0.1,11.5,6.622
14,0.1,11.5,7.906
15,0.1,11.5,9.325
16,0.1,11.5,10.882
17,0.1,11.5,12.584
18,0.1,11.5,14.433
2,0.11,11.5,0.059
3,0.11,11.5,0.169
4,0.11,11.5,0.34
5,0.11,11.5,0.581
6,0.11,11.5,0.898
7,0.11,11.5,1.298
8,0.11,11.5,1.787
9,0.11,11.5,2.369
10,0.11,11.5,3.049
11,0.11,11.5,3.83
12,0.11,11.5,4.716
13,0.11,11.5,5.711
14,0.11,11.5,6.819
15,0.11,11.5,8.043
16,0.11,11.5,9.388
17,0.11,11.5,10.859
18,0.11,11.5,12.459
2,0.12,11.5,0.053
3,0.12,11.5,0.149
4,0.12,11.5,0.298
5,0.12,11.5,0.508
6,0.12,11.5,0.785
7,0.12,11.5,1.136
8,0.12,11.5,1.564
9,0.12,11.5,2.073
10,0.12,11.5,2.667
11,0.12,11.5,3.35
12,0.12,11.5,4.124
13,0.12,11.5,4.994
14,0.12,11.5,5.963
15,0.12,11.5,7.035
16,0.12,11.5,8.214
17,0.12,11.5,9.505
18,0.12,11.5,10.911
2,0.13,11.5,0.048
3,0.13,11.5,0.132
4,0.13,11.5,0.264
5,0.13,11.5,0.45
6,0.13,11.5,0.695
7,0.13,11.5,1.006
8,0.13,11.5,1.384
9,0.13,11.5,1.835
10,0.13,11.5,2.36
11,0.13,11.5,2.964
12,0.13,11.5,3.648
13,0.13,11.5,4.418
14,0.13,11.5,5.277
15,0.13,11.5,6.227
16,0.13,11.5,7.274
17,0.13,11.5,8.421
18,0.13,11.5,9.673
2,0.14,11.5,0.043
3,0.14,11.5,0.118
4,0.14,11.5,0.236
5,0.14,11.5,0.402
6,0.14,11.5,0.622
7,0.14,11.5,0.899
8,0.14,11.5,1.238
9,0.14,11.5,1.64
10,0.14,11.5,2.109
11,0.14,11.5,2.648
12,0.14,11.5,3.26
13,0.14,11.5,3.949
14,0.14,11.5,4.717
15,0.14,11.5,5.57
16,0.14,11.5,6.509
17,0.14,11.5,7.54
18,0.14,11.5,8.667
2,0.15,11.5,0.04
3,0.15,11.5,0.107
4,0.15,11.5,0.213
5,0.15,11.5,0.363
6,0.15,11.5,0.561
7,0.15,11.5,0.811
8,0.15,11.5,1.116
9,0.15,11.5,1.478
10,0.15,11.5,1.901
11,0.15,11.5,2.387
12,0.15,11.5,2.939
13,0.15,11.5,3.561
14,0.15,11.5,4.256
15,0.15,11.5,5.027
16,0.15,11.5,5.878
17,0.15,11.5,6.814
18,0.15,11.5,7.837
2,0.16,11.5,0.036
3,0.16,11.5,0.097
4,0.16,11.5,0.194
5,0.16,11.5,0.33
6,0.16,11.5,0.51
7,0.16,11.5,0.737
8,0.16,11.5,1.014
9,0.16,11.5,1.343
10,0.16,11.5,1.727
11,0.16,11.5,2.168
12,0.16,11.5,2.67
13,0.16,11.5,3.236
14,0.16,11.5,3.87
15,0.16,11.5,4.573
16,0.16,11.5,5.351
17,0.16,11.5,6.207
18,0.16,11.5,7.145
2,0.17,11.5,0.033
3,0.17,11.5,0.089
4,0.17,11.5,0.177
5,0.17,11.5,0.302
6,0.17,11.5,0.467
7,0.17,11.5,0.674
8,0.17,11.5,0.927
9,0.17,11.5,1.228
10,0.17,11.5,1.579
11,0.17,11.5,1.983
12,0.17,11.5,2.443
13,0.17,11.5,2.962
14,0.17,11.5,3.543
15,0.17,11.5,4.19
16,0.17,11.5,4.907
17,0.17,11.5,5.695
18,0.17,11.5,6.56
2,0.18,11.5,0.031
3,0.18,11.5,0.082
4,0.18,11.5,0.163
5,0.18,11.5,0.278
6,0.18,11.5,0.43
7,0.18,11.5,0.621
8,0.18,11.5,0.853
9,0.18,11.5,1.13
10,0.18,11.5,1.452
11,0.18,11.5,1.825
12,0.18,11.5,2.249
13,0.18,11.5,2.728
14,0.18,11.5,3.265
15,0.18,11.5,3.864
16,0.18,11.5,4.528
17,0.18,11.5,5.259
18,0.18,11.5,6.062
2,0.19,11.5,0.029
3,0.19,11.5,0.076
4,0.19,11.5,0.151
5,0.19,11.5,0.258
6,0.19,11.5,0.398
7,0.19,11.5,0.574
8,0.19,11.5,0.789
9,0.19,11.5,1.045
10,0.19,11.5,1.344
11,0.19,11.5,1.688
12,0.19,11.5,2.082
13,0.19,11.5,2.527
14,0.19,11.5,3.026
15,0.19,11.5,3.584
16,0.19,11.5,4.202
17,0.19,11.5,4.884
18,0.19,11.5,5.633
2,0.2,11.5,0.027
3,0.2,11.5,0.071
4,0.2,11.5,0.141
5,0.2,11.5,0.24
6,0.2,11.5,0.37
7,0.2,11.5,0.534
8,0.2,11.5,0.734
9,0.2,11.5,0.971
10,0.2,11.5,1.249
11,0.2,11.5,1.57
12,0.2,11.5,1.937
13,0.2,11.5,2.353
14,0.2,11.5,2.819
15,0.2,11.5,3.341
16,0.2,11.5,3.92
17,0.2,11.5,4.559
18,0.2,11.5,5.262
2,0.21,11.5,0.025
3,0.21,11.5,0.066
4,0.21,11.5,0.132
5,0.21,11.5,0.224
6,0.21,11.5,0.346
7,0.21,11.5,0.499
8,0.21,11.5,0.685
9,0.21,11.5,0.907
10,0.21,11.5,1.167
11,0.21,11.5,1.467
12,0.21,11.5,1.811
13,0.21,11.5,2.201
14,0.21,11.5,2.639
15,0.21,11.5,3.129
16,0.21,11.5,3.674
17,0.21,11.5,4.276
18,0.21,11.5,4.938
2,0.22,11.5,0.024
3,0.22,11.5,0.062
4,0.22,11.5,0.124
5,0.22,11.5,0.21
6,0.22,11.5,0.324
7,0.22,11.5,0.468
8,0.22,11.5,0.642
9,0.22,11.5,0.85
10,0.22,11.5,1.095
11,0.22,11.5,1.377
12,0.22,11.5,1.7
13,0.22,11.5,2.067
14,0.22,11.5,2.481
15,0.22,11.5,2.943
16,0.22,11.5,3.458
17,0.22,11.5,4.027
18,0.22,11.5,4.653
2,0.23,11.5,0.022
3,0.23,11.5,0.059
4,0.23,11.5,0.116
5,0.23,11.5,0.198
6,0.23,11.5,0.305
7,0.23,11.5,0.44
8,0.23,11.5,0.604
9,0.23,11.5,0.801
10,0.23,11.5,1.031
11,0.23,11.5,1.297
12,0.23,11.5,1.603
13,0.23,11.5,1.95
14,0.23,11.5,2.341
15,0.23,11.5,2.779
16,0.23,11.5,3.267
17,0.23,11.5,3.807
18,0.23,11.5,4.402
2,0.24,11.5,0.021
3,0.24,11.5,0.055
4,0.24,11.5,0.11
5,0.24,11.5,0.187
6,0.24,11.5,0.288
7,0.24,11.5,0.416
8,0.24,11.5,0.571
9,0.24,11.5,0.756
10,0.24,11.5,0.974
11,0.24,11.5,1.227
12,0.24,11.5,1.516
13,0.24,11.5,1.846
14,0.24,11.5,2.217
15,0.24,11.5,2.634
16,0.24,11.5,3.098
17,0.24,11.5,3.612
18,0.24,11.5,4.178
2,0.25,11.5,0.02
3,0.25,11.5,0.053
4,0.25,11.5,0.104
5,0.25,11.5,0.177
6,0.25,11.5,0.273
7,0.25,11.5,0.394
8,0.25,11.5,0.541
9,0.25,11.5,0.717
10,0.25,11.5,0.924
11,0.25,11.5,1.164
12,0.25,11.5,1.439
13,0.25,11.5,1.753
14,0.25,11.5,2.107
15,0.25,11.5,2.504
16,0.25,11.5,2.947
17,0.25,11.5,3.438
18,0.25,11.5,3.978
2,0.26,11.5,0.019
3,0.26,11.5,0.05
4,0.26,11.5,0.099
5,0.26,11.5,0.169
6,0.26,11.5,0.26
7,0.26,11.5,0.374
8,0.26,11.5,0.514
9,0.26,11.5,0.682
10,0.26,11.5,0.879
11,0.26,11.5,1.108
12,0.26,11.5,1.371
13,0.26,11.5,1.67
14,0.26,11.5,2.009
15,0.26,11.5,2.389
16,0.26,11.5,2.812
17,0.26,11.5,3.282
18,0.26,11.5,3.799
2,0.27,11.5,0.018
3,0.27,11.5,0.048
4,0.27,11.5,0.095
5,0.27,11.5,0.161
6,0.27,11.5,0.248
7,0.27,11.5,0.357
8,0.27,11.5,0.49
9,0.27,11.5,0.65
10,0.27,11.5,0.838
11,0.27,11.5,1.057
12,0.27,11.5,1.309
13,0.27,11.5,1.596
14,0.27,11.5,1.92
15,0.27,11.5,2.285
16,0.27,11.5,2.691
17,0.27,11.5,3.141
18,0.27,11.5,3.638
2,0.28,11.5,0.017
3,0.28,11.5,0.046
4,0.28,11.5,0.091
5,0.28,11.5,0.154
6,0.28,11.5,0.237
7,0.28,11.5,0.341
8,0.28,11.5,0.469
9,0.28,11.5,0.622
10,0.28,11.5,0.802
11,0.28,11.5,1.012
12,0.28,11.5,1.253
13,0.28,11.5,1.529
14,0.28,11.5,1.841
15,0.28,11.5,2.191
16,0.28,11.5,2.581
17,0.28,11.5,3.015
18,0.28,11.5,3.492
2,0.29,11.5,0.017
3,0.29,11.5,0.044
4,0.29,11.5,0.087
5,0.29,11.5,0.147
6,0.29,11.5,0.227
7,0.29,11.5,0.327
8,0.29,11.5,0.449
9,0.29,11.5,0.596
10,0.29,11.5,0.769
11,0.29,11.5,0.971
12,0.29,11.5,1.203
13,0.29,11.5,1.468
14,0.29,11.5,1.769
15,0.29,11.5,2.106
16,0.29,11.5,2.482
17,0.29,11.5,2.9
18,0.29,11.5,3.36
2,0.3,11.5,0.016
3,0.3,11.5,0.042
4,0.3,11.5,0.084
5,0.3,11.5,0.142
6,0.3,11.5,0.218
7,0.3,11.5,0.314
8,0.3,11.5,0.432
9,0.3,11.5,0.573
10,0.3,11.5,0.74
11,0.3,11.5,0.934
12,0.3,11.5,1.158
13,0.3,11.5,1.414
14,0.3,11.5,1.703
15,0.3,11.5,2.029
16,0.3,11.5,2.392
17,0.3,11.5,2.796
18,0.3,11.5,3.24
2,0.31,11.5,0.016
3,0.31,11.5,0.041
4,0.31,11.5,0.081
5,0.31,11.5,0.136
6,0.31,11.5,0.21
7,0.31,11.5,0.302
8,0.31,11.5,0.416
9,0.31,11.5,0.552
10,0.31,11.5,0.713
11,0.31,11.5,0.9
12,0.31,11.5,1.117
13,0.31,11.5,1.364
14,0.31,11.5,1.644
15,0.31,11.5,1.959
16,0.31,11.5,2.311
17,0.31,11.5,2.701
18,0.31,11.5,3.131
2,0.32,11.5,0.015
3,0.32,11.5,0.039
4,0.32,11.5,0.078
5,0.32,11.5,0.132
6,0.32,11.5,0.202
7,0.32,11.5,0.292
8,0.32,11.5,0.401
9,0.32,11.5,0.533
10,0.32,11.5,0.688
11,0.32,11.5,0.87
12,0.32,11.5,1.079
13,0.32,11.5,1.319
14,0.32,11.5,1.59
15,0.32,11.5,1.895
16,0.32,11.5,2.236
17,0.32,11.5,2.614
18,0.32,11.5,3.031
2,0.33,11.5,0.015
3,0.33,11.5,0.038
4,0.33,11.5,0.075
5,0.33,11.5,0.127
6,0.33,11.5,0.196
7,0.33,11.5,0.282
8,0.33,11.5,0.388
9,0.33,11.5,0.515
10,0.33,11.5,0.666
11,0.33,11.5,0.842
12,0.33,11.5,1.045
13,0.33,11.5,1.278
14,0.33,11.5,1.541
15,0.33,11.5,1.837
16,0.33,11.5,2.168
17,0.33,11.5,2.535
18,0.33,11.5,2.939
2,0.34,11.5,0.014
3,0.34,11.5,0.037
4,0.34,11.5,0.073
5,0.34,11.5,0.123
6,0.34,11.5,0.19
7,0.34,11.5,0.273
8,0.34,11.5,0.376
9,0.34,11.5,0.499
10,0.34,11.5,0.646
11,0.34,11.5,0.817
12,0.34,11.5,1.014
13,0.34,11.5,1.24
14,0.34,11.5,1.496
15,0.34,11.5,1.784
16,0.34,11.5,2.105
17,0.34,11.5,2.462
18,0.34,11.5,2.855
2,0.35,11.5,0.014
3,0.35,11.5,0.036
4,0.35,11.5,0.071
5,0.35,11.5,0.12
6,0.35,11.5,0.184
7,0.35,11.5,0.265
8,0.35,11.5,0.365
9,0.35,11.5,0.485
10,0.35,11.5,0.627
11,0.35,11.5,0.793
12,0.35,11.5,0.986
13,0.35,11.5,1.205
14,0.35,11.5,1.455
15,0.35,11.5,1.735
16,0.35,11.5,2.048
17,0.35,11.5,2.395
18,0.35,11.5,2.777
2,0.36,11.5,0.013
3,0.36,11.5,0.035
4,0.36,11.5,0.069
5,0.36,11.5,0.116
6,0.36,11.5,0.179
7,0.36,11.5,0.258
8,0.36,11.5,0.355
9,0.36,11.5,0.472
10,0.36,11.5,0.61
11,0.36,11.5,0.772
12,0.36,11.5,0.959
13,0.36,11.5,1.174
14,0.36,11.5,1.417
15,0.36,11.5,1.69
16,0.36,11.5,1.995
17,0.36,11.5,2.333
18,0.36,11.5,2.706
2,0.37,11.5,0.013
3,0.37,11.5,0.034
4,0.37,11.5,0.067
5,0.37,11.5,0.113
6,0.37,11.5,0.174
7,0.37,11.5,0.251
8,0.37,11.5,0.346
9,0.37,11.5,0.46
10,0.37,11.5,0.595
11,0.37,11.5,0.753
12,0.37,11.5,0.935
13,0.37,11.5,1.145
14,0.37,11.5,1.382
15,0.37,11.5,1.649
16,0.37,11.5,1.946
17,0.37,11.5,2.276
18,0.37,11.5,2.64
2,0.38,11.5,0.013
3,0.38,11.5,0.033
4,0.38,11.5,0.066
5,0.38,11.5,0.111
6,0.38,11.5,0.17
7,0.38,11.5,0.245
8,0.38,11.5,0.337
9,0.38,11.5,0.448
10,0.38,11.5,0.58
11,0.38,11.5,0.735
12,0.38,11.5,0.914
13,0.38,11.5,1.118
14,0.38,11.5,1.35
15,0.38,11.5,1.61
16,0.38,11.5,1.901
17,0.38,11.5,2.224
18,0.38,11.5,2.579
2,0.39,11.5,0.013
3,0.39,11.5,0.033
4,0.39,11.5,0.064
5,0.39,11.5,0.108
6,0.39,11.5,0.166
7,0.39,11.5,0.239
8,0.39,11.5,0.329
9,0.39,11.5,0.438
10,0.39,11.5,0.567
11,0.39,11.5,0.719
12,0.39,11.5,0.893
13,0.39,11.5,1.093
14,0.39,11.5,1.32
15,0.39,11.5,1.575
16,0.39,11.5,1.86
17,0.39,11.5,2.176
18,0.39,11.5,2.523
2,0.4,11.5,0.012
3,0.4,11.5,0.032
4,0.4,11.5,0.063
5,0.4,11.5,0.106
6,0.4,11.5,0.162
7,0.4,11.5,0.234
8,0.4,11.5,0.322
9,0.4,11.5,0.429
10,0.4,11.5,0.555
11,0.4,11.5,0.703
12,0.4,11.5,0.875
13,0.4,11.5,1.071
14,0.4,11.5,1.293
15,0.4,11.5,1.543
16,0.4,11.5,1.822
17,0.4,11.5,2.131
18,0.4,11.5,2.471
2,0.1,12,0.063
3,0.1,12,0.189
4,0.1,12,0.386
5,0.1,12,0.661
6,0.1,12,1.023
7,0.1,12,1.479
8,0.1,12,2.036
9,0.1,12,2.699
10,0.1,12,3.475
11,0.1,12,4.366
12,0.1,12,5.377
13,0.1,12,6.512
14,0.1,12,7.775
15,0.1,12,9.17
16,0.1,12,10.702
17,0.1,12,12.373
18,0.1,12,14.19
2,0.11,12,0.057
3,0.11,12,0.165
4,0.11,12,0.334
5,0.11,12,0.571
6,0.11,12,0.883
7,0.11,12,1.276
8,0.11,12,1.757
9,0.11,12,2.33
10,0.11,12,2.999
11,0.11,12,3.767
12,0.11,12,4.638
13,0.11,12,5.617
14,0.11,12,6.706
15,0.11,12,7.909
16,0.11,12,9.231
17,0.11,12,10.675
18,0.11,12,12.246
2,0.12,12,0.051
3,0.12,12,0.146
4,0.12,12,0.293
5,0.12,12,0.5
6,0.12,12,0.772
7,0.12,12,1.117
8,0.12,12,1.538
9,0.12,12,2.039
10,0.12,12,2.623
11,0.12,12,3.295
12,0.12,12,4.056
13,0.12,12,4.911
14,0.12,12,5.864
15,0.12,12,6.917
16,0.12,12,8.075
17,0.12,12,9.341
18,0.12,12,10.72
2,0.13,12,0.047
3,0.13,12,0.13
4,0.13,12,0.26
5,0.13,12,0.442
6,0.13,12,0.684
7,0.13,12,0.989
8,0.13,12,1.362
9,0.13,12,1.805
10,0.13,12,2.321
11,0.13,12,2.915
12,0.13,12,3.588
13,0.13,12,4.345
14,0.13,12,5.188
15,0.13,12,6.122
16,0.13,12,7.149
17,0.13,12,8.273
18,0.13,12,9.499
2,0.14,12,0.042
3,0.14,12,0.116
4,0.14,12,0.232
5,0.14,12,0.396
6,0.14,12,0.612
7,0.14,12,0.885
8,0.14,12,1.217
9,0.14,12,1.613
10,0.14,12,2.075
11,0.14,12,2.605
12,0.14,12,3.206
13,0.14,12,3.883
14,0.14,12,4.638
15,0.14,12,5.474
16,0.14,12,6.395
17,0.14,12,7.405
18,0.14,12,8.507
2,0.15,12,0.039
3,0.15,12,0.105
4,0.15,12,0.209
5,0.15,12,0.357
6,0.15,12,0.552
7,0.15,12,0.798
8,0.15,12,1.098
9,0.15,12,1.454
10,0.15,12,1.87
11,0.15,12,2.348
12,0.15,12,2.89
13,0.15,12,3.501
14,0.15,12,4.183
15,0.15,12,4.939
16,0.15,12,5.773
17,0.15,12,6.688
18,0.15,12,7.689
2,0.16,12,0.036
3,0.16,12,0.096
4,0.16,12,0.19
5,0.16,12,0.324
6,0.16,12,0.502
7,0.16,12,0.725
8,0.16,12,0.997
9,0.16,12,1.321
10,0.16,12,1.698
11,0.16,12,2.132
12,0.16,12,2.626
13,0.16,12,3.181
14,0.16,12,3.802
15,0.16,12,4.492
16,0.16,12,5.253
17,0.16,12,6.09
18,0.16,12,7.005
2,0.17,12,0.033
3,0.17,12,0.088
4,0.17,12,0.174
5,0.17,12,0.297
6,0.17,12,0.459
7,0.17,12,0.664
8,0.17,12,0.912
9,0.17,12,1.208
10,0.17,12,1.553
11,0.17,12,1.95
12,0.17,12,2.402
13,0.17,12,2.911
14,0.17,12,3.48
15,0.17,12,4.114
16,0.17,12,4.814
17,0.17,12,5.585
18,0.17,12,6.429
2,0.18,12,0.03
3,0.18,12,0.081
4,0.18,12,0.161
5,0.18,12,0.274
6,0.18,12,0.423
7,0.18,12,0.611
8,0.18,12,0.839
9,0.18,12,1.111
10,0.18,12,1.429
11,0.18,12,1.794
12,0.18,12,2.21
13,0.18,12,2.68
14,0.18,12,3.206
15,0.18,12,3.792
16,0.18,12,4.44
17,0.18,12,5.154
18,0.18,12,5.937
2,0.19,12,0.028
3,0.19,12,0.075
4,0.19,12,0.149
5,0.19,12,0.253
6,0.19,12,0.391
7,0.19,12,0.565
8,0.19,12,0.776
9,0.19,12,1.028
10,0.19,12,1.322
11,0.19,12,1.66
12,0.19,12,2.046
13,0.19,12,2.482
14,0.19,12,2.971
15,0.19,12,3.515
16,0.19,12,4.119
17,0.19,12,4.784
18,0.19,12,5.515
2,0.2,12,0.026
3,0.2,12,0.07
4,0.2,12,0.138
5,0.2,12,0.236
